customer_id,region,income,debt,loan_amount,loan_purpose,township_flag,load_shedding_hours,transaction_frequency,support_tickets,days_since_last_contact,churned,income_missing,township_flag_missing,debt_to_income,load_shedding_sin,load_shedding_cos,has_support_ticket,log_support_tickets,loan_to_income,days_since_contact_log,township_x_loadshedding,region_mean_income,region_mean_debt_to_income,region_mean_loan_amount,region_mean_transaction_frequency
CUST_006570,Cape Town,41400.28529379615,17993.65264147171,28087.241773146103,other,1.0,6.0,6.0,3.0,59.0,1.0,0,0,0.4346262957798521,1.0,6.123233995736766e-17,1,1.3862943611198906,0.6784311164482479,4.0943445622221,6.0,17564.22037294,0.3420376293955739,8587.943382298525,8.613938330408624
CUST_002190,Durban,8509.207385119007,1046.453859942898,5652.730311368695,medical,0.0,4.0,8.0,0.0,27.0,1.0,0,0,0.12297900527996856,0.8660254037844386,0.5000000000000001,0,0.0,0.6643075031000244,3.332204510175204,0.0,17157.33242974949,0.34369649875077674,8275.804512870489,8.566174055829228
CUST_002000,Johannesburg,101480.9175022508,34371.78516732951,42474.45983212105,medical,0.0,3.0,10.0,0.0,21.0,0.0,0,0,0.3387019551391734,0.7071067811865476,0.7071067811865476,0,0.0,0.41854627330482097,3.091042453358316,0.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_009203,Cape Town,,,,home_improvement,1.0,7.0,11.0,0.0,189.0,0.0,1,0,,0.9659258262890683,-0.25881904510252063,0,0.0,,5.247024072160486,7.0,17564.22037294,0.3420376293955739,8587.943382298525,8.613938330408624
CUST_002848,Johannesburg,9088.0,4571.527646204355,6244.6913646363455,home_improvement,0.0,2.0,5.0,4.0,72.0,0.0,0,0,0.5030290103657961,0.49999999999999994,0.8660254037844387,1,1.6094379124341003,0.6871359336087528,4.290459441148391,0.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_006000,Johannesburg,13582.116352226196,6901.082010067064,5214.921177995113,medical,0.0,4.0,9.0,0.0,59.0,0.0,0,0,0.5081006399224325,0.8660254037844386,0.5000000000000001,0,0.0,0.38395497746861473,4.0943445622221,0.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_007415_DUP,Cape Town,,,,debt_consolidation,1.0,8.0,7.0,0.0,25.0,0.0,1,0,,0.8660254037844387,-0.4999999999999998,0,0.0,,3.258096538021482,8.0,17564.22037294,0.3420376293955739,8587.943382298525,8.613938330408624
CUST_009161,Pretoria,5579.803817191235,2382.889163263781,4090.611808532417,debt_consolidation,1.0,8.0,9.0,2.0,36.0,1.0,0,0,0.4270560832124885,0.8660254037844387,-0.4999999999999998,1,1.0986122886681098,0.7331103283469116,3.6109179126442243,8.0,16579.33559776251,0.3340389481012732,8287.958692623892,8.7
CUST_000792,Cape Town,22647.0,5920.14425509164,15966.29807642277,home_improvement,0.0,4.0,12.0,1.0,66.0,0.0,0,0,0.2614096460940363,0.8660254037844386,0.5000000000000001,1,0.6931471805599453,0.7050072007958127,4.204692619390966,0.0,17564.22037294,0.3420376293955739,8587.943382298525,8.613938330408624
CUST_010293,Johannesburg,7572.889571050709,1531.2734588208305,2109.525186803225,business,1.0,3.0,10.0,0.0,4.0,0.0,0,0,0.2022046465162402,0.7071067811865476,0.7071067811865476,0,0.0,0.2785627820148626,1.6094379124341003,3.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_013720,Johannesburg,6966.047320641989,1690.1384910733136,2922.930164561956,debt_consolidation,0.0,7.0,14.0,0.0,12.0,0.0,0,0,0.24262518086333512,0.9659258262890683,-0.25881904510252063,0,0.0,0.41959665647125977,2.5649493574615367,0.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_012349,Johannesburg,12592.326169869457,5830.031916170853,5939.469866996776,education,0.0,4.0,1.0,0.0,39.0,0.0,0,0,0.4629829181299941,0.8660254037844386,0.5000000000000001,0,0.0,0.4716737628039339,3.6888794541139363,0.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_003359,Gqeberha,19636.0,6843.583463884688,14938.075367884943,debt_consolidation,0.0,4.0,4.0,0.0,25.0,0.0,0,0,0.3485222786659548,0.8660254037844386,0.5000000000000001,0,0.0,0.7607494076128001,3.258096538021482,0.0,18067.02835030883,0.33732506546772395,8702.452963901787,8.726141078838173
CUST_009753,Cape Town,19869.26421093575,5577.749746936206,12941.010059875074,debt_consolidation,0.0,7.0,6.0,3.0,17.0,0.0,0,0,0.280722511297942,0.9659258262890683,-0.25881904510252063,1,1.3862943611198906,0.6513079660369372,2.8903717578961645,0.0,17564.22037294,0.3420376293955739,8587.943382298525,8.613938330408624
CUST_014858_DUP,Durban,9471.993689070816,5267.891719477488,4154.735140737397,car,0.0,5.0,6.0,0.0,89.0,0.0,0,0,0.5561544794477431,0.9659258262890683,0.25881904510252074,0,0.0,0.43863364747923184,4.499809670330265,0.0,17157.33242974949,0.34369649875077674,8275.804512870489,8.566174055829228
CUST_000241,Pretoria,,,,auto,1.0,6.0,11.0,0.0,275.0,0.0,1,0,,1.0,6.123233995736766e-17,0,0.0,,5.62040086571715,6.0,16579.33559776251,0.3340389481012732,8287.958692623892,8.7
CUST_000269,Cape Town,17473.569146336307,6979.697123108508,4475.0351958056135,home_improvement,0.0,3.0,7.0,0.0,384.0,0.0,0,0,0.39944312834175294,0.7071067811865476,0.7071067811865476,0,0.0,0.2561030982467538,5.953243334287785,0.0,17564.22037294,0.3420376293955739,8587.943382298525,8.613938330408624
CUST_007426,Cape Town,,,,debt_consolidation,0.0,1.0,5.0,4.0,69.0,0.0,1,0,,0.25881904510252074,0.9659258262890683,1,1.6094379124341003,,4.248495242049359,0.0,17564.22037294,0.3420376293955739,8587.943382298525,8.613938330408624
CUST_010160,Port Elizabeth,14600.35056972601,8189.851524555745,7527.064297013871,car,0.0,4.0,10.0,2.0,178.0,0.0,0,0,0.5609352655913272,0.8660254037844386,0.5000000000000001,1,1.0986122886681098,0.5155399701580675,5.187385805840755,0.0,17029.680743064262,0.34972743004557005,8594.449711102769,9.010204081632653
CUST_004753,Durban,10697.267337269506,3191.7537488872254,6519.776846205368,car,0.0,5.0,6.0,2.0,202.0,0.0,0,0,0.29837094355556465,0.9659258262890683,0.25881904510252074,1,1.0986122886681098,0.6094805935615283,5.313205979041787,0.0,17157.33242974949,0.34369649875077674,8275.804512870489,8.566174055829228
CUST_011354,Cape Town,7155.0,2456.7879684536283,4235.453518287564,education,0.0,8.0,8.0,1.0,51.0,0.0,0,0,0.343366592376468,0.8660254037844387,-0.4999999999999998,1,0.6931471805599453,0.5919571653791145,3.9512437185814275,0.0,17564.22037294,0.3420376293955739,8587.943382298525,8.613938330408624
CUST_005697,Cape Town,14625.67708652576,6192.31955194028,4098.341113590109,medical,0.0,3.0,5.0,0.0,20.0,0.0,0,0,0.4233868637538221,0.7071067811865476,0.7071067811865476,0,0.0,0.2802154792112701,3.044522437723423,0.0,17564.22037294,0.3420376293955739,8587.943382298525,8.613938330408624
CUST_005957,Johannesburg,,3266.2244393409264,7737.838029372197,home_improvement,0.0,3.0,6.0,3.0,102.0,0.0,1,0,,0.7071067811865476,0.7071067811865476,1,1.3862943611198906,,4.634728988229636,0.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_010198,Durban,21431.66271262173,5558.9564149196485,10678.782615050985,home_improvement,0.0,4.0,7.0,0.0,87.0,0.0,0,0,0.2593805478118978,0.8660254037844386,0.5000000000000001,0,0.0,0.4982713081221616,4.477336814478207,0.0,17157.33242974949,0.34369649875077674,8275.804512870489,8.566174055829228
CUST_001738,Johannesburg,10916.866118307536,2668.2870302316537,2565.936836563021,debt_consolidation,0.0,3.0,10.0,0.0,0.0,0.0,0,0,0.24441877378682406,0.7071067811865476,0.7071067811865476,0,0.0,0.23504335481956276,0.0,0.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_004142,Johannesburg,6406.0,3233.9614499225145,2091.2184575679426,car,1.0,4.0,4.0,0.0,243.0,0.0,0,0,0.5048331954296775,0.8660254037844386,0.5000000000000001,0,0.0,0.32644684008241376,5.497168225293202,4.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_007677,Durban,4678.623767883835,1971.5637029807967,2595.81208867419,education,0.0,4.0,8.0,0.0,62.0,0.0,0,0,0.42139821468750943,0.8660254037844386,0.5000000000000001,0,0.0,0.5548238579244188,4.143134726391533,0.0,17157.33242974949,0.34369649875077674,8275.804512870489,8.566174055829228
CUST_013980,Johannesburg,,,,education,1.0,11.0,9.0,0.0,39.0,1.0,1,0,,0.258819045102521,-0.9659258262890682,0,0.0,,3.6888794541139363,11.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_006698_DUP,Cape Town,13420.372175373865,6752.555805759437,12386.9936731118,debt_consolidation,1.0,7.0,13.0,0.0,62.0,0.0,0,0,0.5031571194538295,0.9659258262890683,-0.25881904510252063,0,0.0,0.9229992664317987,4.143134726391533,7.0,17564.22037294,0.3420376293955739,8587.943382298525,8.613938330408624
CUST_008925,Johannesburg,17766.855891715153,7313.1402382910655,5596.695369479814,other,0.0,3.0,6.0,0.0,84.0,0.0,0,0,0.4116170178259424,0.7071067811865476,0.7071067811865476,0,0.0,0.3150076413964501,4.442651256490317,0.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_006628,Durban,7119.283602849666,2510.3439971285807,2877.933852049862,debt_consolidation,1.0,7.0,7.0,0.0,0.0,0.0,0,0,0.35261188304448987,0.9659258262890683,-0.25881904510252063,0,0.0,0.40424486684276756,0.0,7.0,17157.33242974949,0.34369649875077674,8275.804512870489,8.566174055829228
CUST_008630,Durban,13285.532276010988,-4695.2662504575865,10007.926890968452,home_improvement,0.0,3.0,4.0,0.0,7.0,0.0,0,0,-0.35341197875342867,0.7071067811865476,0.7071067811865476,0,0.0,0.7532951396339053,2.0794415416798357,0.0,17157.33242974949,0.34369649875077674,8275.804512870489,8.566174055829228
CUST_003802,Pretoria,6513.403338082286,4036.960457982357,1502.832718206569,business,1.0,8.0,8.0,0.0,11.0,1.0,0,0,0.6197927947098303,0.8660254037844387,-0.4999999999999998,0,0.0,0.23072925783973358,2.4849066497880004,8.0,16579.33559776251,0.3340389481012732,8287.958692623892,8.7
CUST_000067,Johannesburg,26674.028271758056,4325.088955411055,2175.248861011146,debt_consolidation,0.0,4.0,7.0,3.0,48.0,0.0,0,0,0.16214607375183657,0.8660254037844386,0.5000000000000001,1,1.3862943611198906,0.08154931976713309,3.8918202981106265,0.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_008714,Cape Town,37777.42341142023,6954.53144396824,35815.4524969761,car,0.0,7.0,10.0,3.0,89.0,0.0,0,0,0.1840922650607734,0.9659258262890683,-0.25881904510252063,1,1.3862943611198906,0.9480649886288691,4.499809670330265,0.0,17564.22037294,0.3420376293955739,8587.943382298525,8.613938330408624
CUST_014659,Johannesburg,20983.853000914904,6805.657016817099,6242.607433170823,debt_consolidation,0.0,2.0,8.0,0.0,30.0,0.0,0,0,0.32432828310989265,0.49999999999999994,0.8660254037844387,0,0.0,0.2974957665257493,3.4339872044851463,0.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_001816,Pretoria,13227.52173910028,4027.6039656586295,1641.4172222000589,car,0.0,2.0,3.0,0.0,40.0,0.0,0,0,0.3044866638739376,0.49999999999999994,0.8660254037844387,0,0.0,0.12409106214870648,3.713572066704308,0.0,16579.33559776251,0.3340389481012732,8287.958692623892,8.7
CUST_000209_DUP,Johannesburg,29797.495938852386,16162.168927703538,11116.772369962746,home_improvement,0.0,6.0,5.0,2.0,139.0,0.0,0,0,0.5424002392976248,1.0,6.123233995736766e-17,1,1.0986122886681098,0.37307740196610945,4.941642422609304,0.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_012845,Cape Town,28777.0,17849.90138317558,15798.874206982406,debt_consolidation,0.0,6.0,6.0,0.0,90.0,1.0,0,0,0.6202836078526455,1.0,6.123233995736766e-17,0,0.0,0.5490104669347884,4.51085950651685,0.0,17564.22037294,0.3420376293955739,8587.943382298525,8.613938330408624
CUST_002280,Johannesburg,22722.58177578845,5809.167967074101,14224.439368046083,debt_consolidation,0.0,6.0,4.0,0.0,22.0,0.0,0,0,0.255656158459244,1.0,6.123233995736766e-17,0,0.0,0.6260045406989193,3.1354942159291497,0.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_002398,Johannesburg,2551.777155965584,0.0,1351.0704597880826,other,0.0,5.0,6.0,4.0,79.0,0.0,0,0,0.0,0.9659258262890683,0.25881904510252074,1,1.6094379124341003,0.5294625577431514,4.382026634673881,0.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_012750,Cape Town,,,,education,0.0,2.0,13.0,0.0,50.0,0.0,1,0,,0.49999999999999994,0.8660254037844387,0,0.0,,3.9318256327243257,0.0,17564.22037294,0.3420376293955739,8587.943382298525,8.613938330408624
CUST_008474,Johannesburg,9672.03059570241,2157.1430460306133,2707.9384343843885,debt_consolidation,0.0,2.0,14.0,0.0,4.0,0.0,0,0,0.22302897252921225,0.49999999999999994,0.8660254037844387,0,0.0,0.2799762064015401,1.6094379124341003,0.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_005695,Durban,33093.02762827532,6008.386763432271,20437.20956868978,car,0.0,2.0,15.0,0.0,41.0,0.0,0,0,0.18156050364816395,0.49999999999999994,0.8660254037844387,0,0.0,0.6175684436690173,3.7376696182833684,0.0,17157.33242974949,0.34369649875077674,8275.804512870489,8.566174055829228
CUST_007198,Durban,,,,debt_consolidation,0.0,3.0,13.0,4.0,94.0,0.0,1,0,,0.7071067811865476,0.7071067811865476,1,1.6094379124341003,,4.553876891600541,0.0,17157.33242974949,0.34369649875077674,8275.804512870489,8.566174055829228
CUST_006026,Johannesburg,,,,education,1.0,4.0,11.0,0.0,57.0,0.0,1,0,,0.8660254037844386,0.5000000000000001,0,0.0,,4.060443010546419,4.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_012995,Cape Town,14779.348525868105,5093.05510351431,6416.502008315323,car,1.0,2.0,12.0,0.0,36.0,1.0,0,0,0.34460619793896874,0.49999999999999994,0.8660254037844387,0,0.0,0.4341532373422686,3.6109179126442243,2.0,17564.22037294,0.3420376293955739,8587.943382298525,8.613938330408624
CUST_002652,Cape Town,,,,debt_consolidation,0.0,4.0,13.0,0.0,94.0,0.0,1,0,,0.8660254037844386,0.5000000000000001,0,0.0,,4.553876891600541,0.0,17564.22037294,0.3420376293955739,8587.943382298525,8.613938330408624
CUST_009984,Pretoria,855.0,224.0515534706909,1000.0,other,0.0,3.0,3.0,0.0,68.0,0.0,0,0,0.26204860055051565,0.7071067811865476,0.7071067811865476,0,0.0,1.1695906432748537,4.23410650459726,0.0,16579.33559776251,0.3340389481012732,8287.958692623892,8.7
CUST_002610,Johannesburg,21788.35158769877,3698.075852001207,11581.281183241876,debt_consolidation,0.0,6.0,6.0,0.0,7.0,0.0,0,0,0.16972719744843204,1.0,6.123233995736766e-17,0,0.0,0.5315354462051373,2.0794415416798357,0.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_010352,Durban,20463.378889321,9305.767826505597,9127.408978064692,home_improvement,1.0,10.0,9.0,1.0,21.0,1.0,0,0,0.4547522614342979,0.49999999999999994,-0.8660254037844387,1,0.6931471805599453,0.44603625957529003,3.091042453358316,10.0,17157.33242974949,0.34369649875077674,8275.804512870489,8.566174055829228
CUST_007312,Cape Town,29647.86972852014,15543.01547692418,17380.888315381922,other,0.0,2.0,6.0,0.0,3.0,0.0,0,0,0.5242540398095578,0.49999999999999994,0.8660254037844387,0,0.0,0.586244086827667,1.3862943611198906,0.0,17564.22037294,0.3420376293955739,8587.943382298525,8.613938330408624
CUST_007179,Johannesburg,,,,home_improvement,1.0,3.0,7.0,0.0,24.0,0.0,1,0,,0.7071067811865476,0.7071067811865476,0,0.0,,3.2188758248682006,3.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_007130,Pretoria,15043.484033338586,6842.080512193308,11493.358870647127,education,0.0,9.0,4.0,0.0,252.0,0.0,0,0,0.45482020634516884,0.7071067811865476,-0.7071067811865475,0,0.0,0.7640091115313543,5.53338948872752,0.0,16579.33559776251,0.3340389481012732,8287.958692623892,8.7
CUST_004394,Johannesburg,3769.2791716995343,1794.758528342335,2574.886867239227,other,0.0,0.0,6.0,0.0,37.0,0.0,0,0,0.4761543113648158,0.0,1.0,0,0.0,0.6831244781686556,3.6375861597263857,0.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_004666,Durban,11957.979401338736,4517.507947849185,4325.941403498281,education,0.0,5.0,7.0,0.0,177.0,0.0,0,0,0.37778188072003493,0.9659258262890683,0.25881904510252074,0,0.0,0.36176190460856433,5.181783550292085,0.0,17157.33242974949,0.34369649875077674,8275.804512870489,8.566174055829228
CUST_006977,Durban,6010.740583163212,815.6872970990336,4907.974335395494,business,0.0,6.0,7.0,0.0,88.0,0.0,0,0,0.13570495778571265,1.0,6.123233995736766e-17,0,0.0,0.8165340472592186,4.48863636973214,0.0,17157.33242974949,0.34369649875077674,8275.804512870489,8.566174055829228
CUST_008631,Durban,7945.351580256808,2304.799012545127,5883.622040193554,debt_consolidation,0.0,2.0,8.0,0.0,1.0,0.0,0,0,0.29008143809170894,0.49999999999999994,0.8660254037844387,0,0.0,0.7405112260624954,0.6931471805599453,0.0,17157.33242974949,0.34369649875077674,8275.804512870489,8.566174055829228
CUST_008262,Johannesburg,25100.0,11995.755768634868,19602.377033082244,consolidation,0.0,6.0,2.0,2.0,24.0,0.0,0,0,0.4779185565193175,1.0,6.123233995736766e-17,1,1.0986122886681098,0.7809711965371412,3.2188758248682006,0.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_002488,Gqeberha,39007.79972058233,10771.561908508576,25061.1868735694,home_improvement,0.0,3.0,10.0,0.0,130.0,1.0,0,0,0.2761386693345075,0.7071067811865476,0.7071067811865476,0,0.0,0.6424660466133894,4.875197323201151,0.0,18067.02835030883,0.33732506546772395,8702.452963901787,8.726141078838173
CUST_000619,Port Elizabeth,14165.30931980589,5823.215219310087,10038.79687422179,home_improvement,1.0,12.0,9.0,0.0,48.0,0.0,0,0,0.4110898737077408,1.2246467991473532e-16,-1.0,0,0.0,0.7086888572341712,3.8918202981106265,12.0,17029.680743064262,0.34972743004557005,8594.449711102769,9.010204081632653
CUST_006723,Port Elizabeth,16852.76653224364,6876.102246768808,6139.8274942383805,debt_consolidation,0.0,4.0,5.0,2.0,78.0,1.0,0,0,0.408010295141339,0.8660254037844386,0.5000000000000001,1,1.0986122886681098,0.3643216371918121,4.3694478524670215,0.0,17029.680743064262,0.34972743004557005,8594.449711102769,9.010204081632653
CUST_002974,Durban,6553.902993116066,1583.938176296473,3285.1992755604315,car,1.0,6.0,10.0,0.0,4.0,0.0,0,0,0.24167861165479146,1.0,6.123233995736766e-17,0,0.0,0.5012584530181575,1.6094379124341003,6.0,17157.33242974949,0.34369649875077674,8275.804512870489,8.566174055829228
CUST_005870,Cape Town,31453.9786366652,10875.851205380914,6977.944063130088,debt consolidation,0.0,4.0,12.0,0.0,79.0,0.0,0,0,0.34577028651959396,0.8660254037844386,0.5000000000000001,0,0.0,0.22184615001283348,4.382026634673881,0.0,17564.22037294,0.3420376293955739,8587.943382298525,8.613938330408624
CUST_011061,Durban,6643.0811067638015,1265.584641344697,2818.0488250866483,other,0.0,5.0,11.0,0.0,92.0,0.0,0,0,0.19051169495072307,0.9659258262890683,0.25881904510252074,0,0.0,0.42420810160173855,4.532599493153256,0.0,17157.33242974949,0.34369649875077674,8275.804512870489,8.566174055829228
CUST_002712,Cape Town,14655.72851887704,2155.262454414073,9847.26971156067,home_improvement,1.0,11.0,12.0,1.0,1.0,0.0,0,0,0.1470593871630487,0.258819045102521,-0.9659258262890682,1,0.6931471805599453,0.6719058488888543,0.6931471805599453,11.0,17564.22037294,0.3420376293955739,8587.943382298525,8.613938330408624
CUST_003288,Gqeberha,13802.389951730804,3531.0072374008814,6639.654861291902,home_improvement,1.0,9.0,6.0,1.0,13.0,1.0,0,0,0.25582578450177007,0.7071067811865476,-0.7071067811865475,1,0.6931471805599453,0.48105109944812835,2.6390573296152584,9.0,18067.02835030883,0.33732506546772395,8702.452963901787,8.726141078838173
CUST_012596,Johannesburg,36103.71681252239,17200.5233418785,32414.512467667617,education,0.0,5.0,13.0,0.0,4.0,0.0,0,0,0.4764197390312065,0.9659258262890683,0.25881904510252074,0,0.0,0.8978164945173958,1.6094379124341003,0.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_003271,Johannesburg,4729.355427737299,1354.152762435738,3170.881720432442,home improvement,0.0,5.0,10.0,0.0,9.0,0.0,0,0,0.2863292436203332,0.9659258262890683,0.25881904510252074,0,0.0,0.6704680519115711,2.302585092994046,0.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_013824,Cape Town,,,,debt_consolidation,0.0,4.0,6.0,2.0,5.0,0.0,1,0,,0.8660254037844386,0.5000000000000001,1,1.0986122886681098,,1.791759469228055,0.0,17564.22037294,0.3420376293955739,8587.943382298525,8.613938330408624
CUST_000916,Cape Town,4976.40122074389,3375.0529462621967,3603.3275536270767,debt_consolidation,0.0,6.0,10.0,0.0,32.0,0.0,0,0,0.6782115823365388,1.0,6.123233995736766e-17,0,0.0,0.7240830057284727,3.4965075614664802,0.0,17564.22037294,0.3420376293955739,8587.943382298525,8.613938330408624
CUST_008203,Pretoria,,,,car,1.0,6.0,6.0,0.0,137.0,0.0,1,0,,1.0,6.123233995736766e-17,0,0.0,,4.927253685157205,6.0,16579.33559776251,0.3340389481012732,8287.958692623892,8.7
CUST_012533,Johannesburg,,,,other,1.0,5.0,6.0,2.0,43.0,0.0,1,0,,0.9659258262890683,0.25881904510252074,1,1.0986122886681098,,3.784189633918261,5.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_013959,Durban,24298.09210347988,7249.094510536336,10575.880983607683,other,0.0,3.0,3.0,0.0,144.0,0.0,0,0,0.29834007047401667,0.7071067811865476,0.7071067811865476,0,0.0,0.4352556134270742,4.976733742420574,0.0,17157.33242974949,0.34369649875077674,8275.804512870489,8.566174055829228
CUST_004215,Durban,17809.883978427602,8817.843440891274,3505.8004471218,other,0.0,1.0,8.0,0.0,92.0,0.0,0,0,0.4951095387017666,0.25881904510252074,0.9659258262890683,0,0.0,0.19684577683763888,4.532599493153256,0.0,17157.33242974949,0.34369649875077674,8275.804512870489,8.566174055829228
CUST_008616,Pretoria,2338.5257347063507,341.8666204057846,1000.0,home_improvement,1.0,6.0,7.0,0.0,115.0,0.0,0,0,0.14618894944455801,1.0,6.123233995736766e-17,0,0.0,0.42761983978148105,4.7535901911063645,6.0,16579.33559776251,0.3340389481012732,8287.958692623892,8.7
CUST_000987,Durban,4851.12677962321,2090.9319550005134,1779.312150563863,business,1.0,9.0,7.0,0.0,6.0,0.0,0,0,0.4310198537344591,0.7071067811865476,-0.7071067811865475,0,0.0,0.3667832714736974,1.9459101490553132,9.0,17157.33242974949,0.34369649875077674,8275.804512870489,8.566174055829228
CUST_004526,Cape Town,11788.54183563157,3922.371818487197,3704.7708598405216,debt consolidation,1.0,7.0,14.0,0.0,97.0,0.0,0,0,0.3327274800545386,0.9659258262890683,-0.25881904510252063,0,0.0,0.3142687968958664,4.584967478670572,7.0,17564.22037294,0.3420376293955739,8587.943382298525,8.613938330408624
CUST_001285,Johannesburg,11295.52006555975,4480.077059030002,4213.17500117393,education,0.0,4.0,7.0,1.0,4.0,0.0,0,0,0.3966242397895286,0.8660254037844386,0.5000000000000001,1,0.6931471805599453,0.37299522082387143,1.6094379124341003,0.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_010399,Cape Town,4441.0,814.0915331187327,1417.4154710913597,car,1.0,7.0,10.0,1.0,1.0,0.0,0,0,0.18331266226497023,0.9659258262890683,-0.25881904510252063,1,0.6931471805599453,0.31916583451730685,0.6931471805599453,7.0,17564.22037294,0.3420376293955739,8587.943382298525,8.613938330408624
CUST_009969,Durban,36315.5961606888,16278.569185664335,14717.770744651008,debt_consolidation,0.0,3.0,15.0,0.0,100.0,0.0,0,0,0.44825284193697723,0.7071067811865476,0.7071067811865476,0,0.0,0.4052741053603526,4.61512051684126,0.0,17157.33242974949,0.34369649875077674,8275.804512870489,8.566174055829228
CUST_004548,Durban,7475.995361473047,3412.7637006882446,4255.20205552573,education,0.0,4.0,10.0,0.0,31.0,1.0,0,0,0.4564962303582549,0.8660254037844386,0.5000000000000001,0,0.0,0.5691820085195048,3.4657359027997265,0.0,17157.33242974949,0.34369649875077674,8275.804512870489,8.566174055829228
CUST_012749,Johannesburg,18539.655460308582,8068.922399792093,10780.45371718763,car,1.0,7.0,6.0,0.0,31.0,0.0,0,0,0.43522504595982336,0.9659258262890683,-0.25881904510252063,0,0.0,0.5814808015320149,3.4657359027997265,7.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_002684,Cape Town,20123.827814111995,13499.199923620285,9143.39009852513,debt consolidation,0.0,1.0,11.0,0.0,21.0,0.0,0,0,0.670806769383798,0.25881904510252074,0.9659258262890683,0,0.0,0.4543564068915981,3.091042453358316,0.0,17564.22037294,0.3420376293955739,8587.943382298525,8.613938330408624
CUST_000780,Durban,,,,education,1.0,8.0,12.0,5.0,144.0,0.0,1,0,,0.8660254037844387,-0.4999999999999998,1,1.791759469228055,,4.976733742420574,8.0,17157.33242974949,0.34369649875077674,8275.804512870489,8.566174055829228
CUST_004172,Pretoria,,,,debt_consolidate,1.0,8.0,8.0,0.0,197.0,0.0,1,0,,0.8660254037844387,-0.4999999999999998,0,0.0,,5.288267030694535,8.0,16579.33559776251,0.3340389481012732,8287.958692623892,8.7
CUST_009963_DUP,Cape Town,,,,debt_consolidation,0.0,5.0,8.0,3.0,138.0,0.0,1,0,,0.9659258262890683,0.25881904510252074,1,1.3862943611198906,,4.9344739331306915,0.0,17564.22037294,0.3420376293955739,8587.943382298525,8.613938330408624
CUST_007966,Johannesburg,,,,education,0.0,3.0,8.0,0.0,72.0,0.0,1,0,,0.7071067811865476,0.7071067811865476,0,0.0,,4.290459441148391,0.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_014814,Johannesburg,13867.36893428743,6217.782633354721,7104.562180126953,home_improvement,1.0,4.0,18.0,0.0,51.0,0.0,0,0,0.4483750784174417,0.8660254037844386,0.5000000000000001,0,0.0,0.5123222879403416,3.9512437185814275,4.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_012653,Johannesburg,9865.686083733895,1929.794632986768,7088.054262443199,education,0.0,5.0,12.0,4.0,61.0,0.0,0,0,0.1956067339471228,0.9659258262890683,0.25881904510252074,1,1.6094379124341003,0.7184552804826891,4.127134385045092,0.0,17152.090903412907,0.34071420837304034,8323.292528961734,8.581141528001432
CUST_010595,Gqeberha,,,,medical,1.0,10.0,9.0,1.0,173.0,1.0,1,0,,0.49999999999999994,-0.8660254037844387,1,0.6931471805599453,,5.159055299214529,10.0,18067.02835030883,0.33732506546772395,8702.452963901787,8.726141078838173
CUST_000725,Cape Town,9308.0,2909.432813370098,4000.763697531508,debt_consolidation,1.0,6.0,10.0,1.0,50.0,0.0,0,0,0.31257335768909517,1.0,6.123233995736766e-17,1,0.6931471805599453,0.429819907341159,3.9318256327243257,6.0,17564.22037294,0.3420376293955739,8587.943382298525,8.613938330408624
